,symbol,date,iexId,isEnabled,name,type
361,AMSF,2018-06-07,313,True,AMERISAFE Inc.,cs
362,AMSWA,2018-06-07,315,True,American Software Inc. Class A Common Stock,cs
363,AMT,2018-06-07,316,True,American Tower Corporation (REIT),cs
364,AMTD,2018-06-07,317,True,TD Ameritrade Holding Corporation,cs
365,AMTX,2018-06-07,8700,True,Aemetis Inc,cs
366,AMU,2018-06-07,320,True,ETRACS Alerian MLP Index ETN,N/A
367,AMUB,2018-06-07,10675,True,ETRACS Alerian MLP Index ETN Series B due July 18 2042,N/A
368,AMWD,2018-06-07,321,True,American Woodmark Corporation,cs
369,AMX,2018-06-07,322,True,America Movil S.A.B. de C.V.n Depository Receipt Series L,cs
370,AMZA,2018-06-07,9338,True,InfraCap MLP,N/A
371,AMZN,2018-06-07,323,True,Amazon.com Inc.,cs
372,AN,2018-06-07,324,True,AutoNation Inc.,cs
373,ANAB,2018-06-07,10495,True,AnaptysBio Inc.,cs
374,ANAT,2018-06-07,327,True,American National Insurance Company,cs
375,ANCB,2018-06-07,328,True,Anchor Bancorp,cs
376,ANCX,2018-06-07,330,True,Access National Corporation,cs
377,ANDE,2018-06-07,334,True,The Andersons Inc.,cs
378,ANDV,2018-06-07,6927,True,Andeavor,cs
379,ANDX,2018-06-07,6824,True,Andeavor Logistics LP representing Limited Partner Interests,cs
380,ANET,2018-06-07,8509,True,Arista Networks Inc.,cs
381,ANF,2018-06-07,336,True,Abercrombie & Fitch Company,cs
382,ANFI,2018-06-07,337,True,Amira Nature Foods Ltd,cs
383,ANGI,2018-06-07,13484,True,ANGI Homeservices Inc.,cs
384,ANGL,2018-06-07,339,True,VanEck Vectors Fallen Angel High Yield Bond,et
385,ANGO,2018-06-07,340,True,AngioDynamics Inc.,cs
386,ANH,2018-06-07,341,True,Anworth Mortgage Asset Corporation,cs
387,ANH-A,2018-06-07,342,True,Anworth Mortgage Asset Corporation Series A Preferred Stock,ps
388,ANH-B,2018-06-07,343,True,Anworth Mortgage Asset Corporation Preferred Stock Series B 6.25%,ps
389,ANH-C,2018-06-07,9705,True,Anworth Mortgage Asset Corporation 7.625% Series C Cumulative Redeemable Preferred Stock,ps
390,ANIK,2018-06-07,344,True,Anika Therapeutics Inc.,cs
391,ANIP,2018-06-07,345,True,ANI Pharmaceuticals Inc.,cs
392,ANSS,2018-06-07,349,True,ANSYS Inc.,cs
393,ANTH,2018-06-07,350,True,Anthera Pharmaceuticals Inc.,cs
394,ANTM,2018-06-07,7490,True,Anthem Inc.,cs
395,ANW,2018-06-07,352,True,Aegean Marine Petroleum Network Inc.,cs
396,ANY,2018-06-07,8927,True,Sphere 3D Corp.,cs
397,AOA,2018-06-07,353,True,iShares Core Aggressive Allocation,et
398,AOBC,2018-06-07,6604,True,American Outdoor Brands Corporation,cs
399,AOD,2018-06-07,354,True,Aberdeen Total Dynamic Dividend Fund,cs
400,AOI,2018-06-07,355,True,Alliance One International Inc.,cs
401,AOK,2018-06-07,356,True,iShares Core Conservative Allocation,et
402,AOM,2018-06-07,358,True,iShares Core Moderate Allocation,et
403,AON,2018-06-07,359,True,Aon plc Class A (UK),cs
404,AOR,2018-06-07,360,True,iShares Core Growth Allocation,et
405,AOS,2018-06-07,361,True,A.O. Smith Corporation,cs
406,AOSL,2018-06-07,362,True,Alpha and Omega Semiconductor Limited,cs
407,AP,2018-06-07,363,True,Ampco-Pittsburgh Corporation,cs
408,APA,2018-06-07,364,True,Apache Corporation,cs
409,APAM,2018-06-07,366,True,Artisan Partners Asset Management Inc. Class A,cs
410,APB,2018-06-07,367,True,Asia Pacific Fund Inc. (The),cs
411,APC,2018-06-07,368,True,Anadarko Petroleum Corporation,cs
412,APD,2018-06-07,369,True,Air Products and Chemicals Inc.,cs
413,APDN,2018-06-07,9509,True,Applied DNA Sciences Inc,cs
414,APDNW,2018-06-07,9514,True,,N/A
415,APEI,2018-06-07,370,True,American Public Education Inc.,cs
416,APEN,2018-06-07,4153,True,Apollo Endosurgery Inc.,cs
417,APF,2018-06-07,371,True,Morgan Stanley Asia-Pacific Fund Inc.,cs
418,APH,2018-06-07,373,True,Amphenol Corporation,cs
419,APHB,2018-06-07,10432,True,AmpliPhi Biosciences Corporation,cs
420,APLE,2018-06-07,9993,True,Apple Hospitality REIT Inc.,cs
421,APLS,2018-06-07,10701,True,Apellis Pharmaceuticals Inc.,cs
422,APO,2018-06-07,376,True,Apollo Global Management LLC Class A Representing Class A Limitied Liability Company Interests,cs
423,APO-A,2018-06-07,12453,True,Apollo Global Management LLC 6.375% Series A Preferred Shares,ps
424,APO-B,2018-06-07,14302,True,Apollo Global Management LLC 6.375% Series B Preferred Shares,ps
425,APOG,2018-06-07,377,True,Apogee Enterprises Inc.,cs
426,APOP,2018-06-07,11651,True,Cellect Biotechnology Ltd.,cs
427,APOPW,2018-06-07,11672,True,Cellect Biotechnology Ltd. Warrants to Purchase ADR (1 WT and $7.50 to purchase 1 ADS),N/A
428,APPF,2018-06-07,10013,True,AppFolio Inc.,cs
429,APPN,2018-06-07,12832,True,Appian Corporation,cs
430,APPS,2018-06-07,4472,True,Digital Turbine Inc.,cs
431,APRI,2018-06-07,381,True,Apricus Biosciences Inc.,cs
432,APRN,2018-06-07,12976,True,Blue Apron Holdings Inc. Class A,cs
433,APT,2018-06-07,383,True,Alpha Pro Tech Ltd.,cs
434,APTI,2018-06-07,11762,True,Apptio Inc.,cs
435,APTO,2018-06-07,9417,True,Aptose Biosciences Inc.,cs
436,APTS,2018-06-07,384,True,Preferred Apartment Communities Inc.,cs
437,APTV,2018-06-07,1815,True,Aptiv PLC,cs
438,APU,2018-06-07,385,True,AmeriGas Partners L.P.,cs
439,APVO,2018-06-07,11623,True,Aptevo Therapeutics Inc.,cs
440,APWC,2018-06-07,386,True,Asia Pacific Wire & Cable Corporation Limited,cs
441,APY,2018-06-07,14487,True,Apergy Corporation,cs
442,AQ,2018-06-07,13517,True,Aquantia Corp.,cs
443,AQB,2018-06-07,12266,True,AquaBounty Technologies Inc.,cs
444,AQMS,2018-06-07,10345,True,Aqua Metals Inc.,cs
445,AQN,2018-06-07,12127,True,Algonquin Power & Utilities Corp.,cs
446,AQUA,2018-06-07,13673,True,Evoqua Water Technologies Corp.,cs
447,AQXP,2018-06-07,8312,True,Aquinox Pharmaceuticals Inc.,cs
448,AR,2018-06-07,7818,True,Antero Resources Corporation,cs
449,ARA,2018-06-07,10464,True,American Renal Associates Holdings Inc,cs
450,ARAY,2018-06-07,390,True,Accuray Incorporated,cs
451,ARC,2018-06-07,392,True,ARC Document Solutions Inc.,cs
452,ARCB,2018-06-07,25,True,ArcBest Corporation,cs
453,ARCC,2018-06-07,393,True,Ares Capital Corporation,cs
454,ARCH,2018-06-07,11930,True,Arch Coal Inc. Class A,cs
455,ARCI,2018-06-07,394,True,Appliance Recycling Centers of America Inc.,cs
456,ARCM,2018-06-07,12742,True,Arrow Reserve Capital Management,N/A
457,ARCO,2018-06-07,395,True,Arcos Dorados Holdings Inc. Class A Shares,cs
458,ARCT,2018-06-07,92,True,Arcturus Therapeutics Ltd.,cs
459,ARCW,2018-06-07,397,True,ARC Group Worldwide Inc.,cs
460,ARD,2018-06-07,12106,True,Ardagh Group S.A.,cs
461,ARDC,2018-06-07,398,True,Ares Dynamic Credit Allocation Fund Inc.,cs
462,ARDM,2018-06-07,8722,True,Aradigm Corporation,cs
463,ARDX,2018-06-07,8658,True,Ardelyx Inc.,cs
464,ARE,2018-06-07,400,True,Alexandria Real Estate Equities Inc.,cs
465,ARE-D,2018-06-07,10946,True,Alexandria Real Estate Equities Inc. 7.00% Series D Cumulative Convertible Preferred Stock,ps
466,ARES,2018-06-07,8515,True,Ares Management L.P. representing Limited Partner Interests,cs
467,ARES-A,2018-06-07,11483,True,Ares Management L.P. 7.00% Series A Preferred Shares Representing Limited Partner Interests,ps
468,AREX,2018-06-07,402,True,Approach Resources Inc.,cs
469,ARGD,2018-06-07,165,True,Argo Group International Holdings Ltd. 6.5% Senior Notes Due 2042,N/A
470,ARGO,2018-06-07,164,True,Argo Group International Holdings Ltd.,cs
471,ARGT,2018-06-07,405,True,Global X MSCI Argentina,N/A
472,ARGX,2018-06-07,12807,True,argenx SE,cs
473,ARI,2018-06-07,406,True,Apollo Commercial Real Estate Finance Inc,cs
474,ARI-C,2018-06-07,11781,True,Apollo Commercial Real Estate Finance 8.00% Series C Cumulative Redeemable Perpetual Preferred Stock,ps
475,ARII,2018-06-07,409,True,American Railcar Industries Inc.,cs
476,ARKG,2018-06-07,9441,True,ARK Genomic Revolution Multi-Sector,N/A
477,ARKK,2018-06-07,9442,True,ARK Innovation,N/A
478,ARKQ,2018-06-07,9326,True,ARK Industrial Innovation,N/A
479,ARKR,2018-06-07,411,True,Ark Restaurants Corp.,cs
480,ARKW,2018-06-07,9327,True,ARK Web x.0,N/A
481,ARL,2018-06-07,412,True,American Realty Investors Inc.,cs
482,ARLP,2018-06-07,413,True,Alliance Resource Partners L.P.,cs
483,ARLZ,2018-06-07,11055,True,Aralez Pharmaceuticals Inc.,cs
484,ARMK,2018-06-07,8127,True,Aramark,cs
485,ARMO,2018-06-07,13971,True,ARMO BioSciences Inc.,cs
486,ARNA,2018-06-07,416,True,Arena Pharmaceuticals Inc.,cs
487,ARNC,2018-06-07,11927,True,Arconic Inc.,cs
488,ARNC-,2018-06-07,12043,True,,N/A
489,AROC,2018-06-07,2368,True,Archrock Inc.,cs
490,AROW,2018-06-07,418,True,Arrow Financial Corporation,cs
491,ARQL,2018-06-07,421,True,ArQule Inc.,cs
492,ARR,2018-06-07,422,True,ARMOUR Residential REIT Inc.,cs
493,ARR-A,2018-06-07,423,True,Armour Residential REIT INC Preferred Series A,ps
494,ARR-B,2018-06-07,424,True,ARMOUR Residential REIT Inc. Preferred Series B,ps
495,ARRS,2018-06-07,10994,True,ARRIS International plc,cs
496,ARRY,2018-06-07,426,True,Array BioPharma Inc.,cs
497,ARTNA,2018-06-07,429,True,Artesian Resources Corporation Class A Non-Voting Common Stock,cs
498,ARTW,2018-06-07,430,True,Art's-Way Manufacturing Co. Inc.,cs
499,ARTX,2018-06-07,431,True,Arotech Corporation,cs
500,ARW,2018-06-07,434,True,Arrow Electronics Inc.,cs
501,ARWR,2018-06-07,435,True,Arrowhead Pharmaceuticals Inc.,cs
502,ASA,2018-06-07,438,True,ASA Gold and Precious Metals Limited,cs
503,ASB,2018-06-07,440,True,Associated Banc-Corp,cs
504,ASB+,2018-06-07,7917,True,Associated Banc-Corp Warrants,N/A
505,ASB-C,2018-06-07,10116,True,Associated Banc-Corp Depositary shares Series C,ps
506,ASB-D,2018-06-07,11880,True,Associated Banc-Corp Depositary Shares Series D,ps
507,ASC,2018-06-07,442,True,Ardmore Shipping Corporation,cs
508,ASCMA,2018-06-07,444,True,Ascent Capital Group Inc. Series A Common Stock,cs
509,ASEA,2018-06-07,446,True,Global X FTSE Southeast Asia,et
510,ASET,2018-06-07,10874,True,FlexShares Real Assets Allocation Index Fund,N/A
511,ASFI,2018-06-07,448,True,Asta Funding Inc.,cs
512,ASG,2018-06-07,449,True,Liberty All-Star Growth Fund Inc.,cs
513,ASGN,2018-06-07,450,True,ASGN Incorporated,cs
514,ASH,2018-06-07,11862,True,Ashland Global Holdings Inc.,cs
515,ASHR,2018-06-07,8056,True,Xtrackers Harvest CSI 300 China A-Shares,N/A
516,ASHS,2018-06-07,8647,True,Xtrackers Harvest CSI 500 China A-Shares Small Cap,N/A
517,ASHX,2018-06-07,10708,True,Xtrackers MSCI China A Inclusion Equity,N/A
518,ASIX,2018-06-07,11838,True,AdvanSix Inc.,cs
519,ASLN,2018-06-07,14303,True,ASLAN Pharmaceuticals Limited,cs
520,ASM,2018-06-07,454,True,Avino Silver & Gold Mines Ltd. (Canada),cs
521,ASMB,2018-06-07,7380,True,Assembly Biosciences Inc.,cs
522,ASML,2018-06-07,456,True,ASML Holding N.V.,cs
523,ASNA,2018-06-07,457,True,Ascena Retail Group Inc.,cs
524,ASND,2018-06-07,9672,True,Ascendis Pharma A/S,cs
525,ASNS,2018-06-07,13629,True,Arsanis Inc.,cs
526,ASPN,2018-06-07,459,True,Aspen Aerogels Inc.,cs
527,ASPS,2018-06-07,460,True,Altisource Portfolio Solutions S.A.,cs
528,ASPU,2018-06-07,13212,True,Aspen Group Inc.,cs
529,ASR,2018-06-07,461,True,Grupo Aeroportuario del Sureste S.A. de C.V.,cs
530,ASRV,2018-06-07,462,True,AmeriServ Financial Inc.,cs
531,ASRVP,2018-06-07,463,True,AmeriServ Financial Inc. AmeriServ Financial Trust I,ps
532,AST,2018-06-07,9359,True,Asterias Biotherapeutics Inc. Common Series A,cs
533,ASTC,2018-06-07,464,True,Astrotech Corporation,cs
534,ASTE,2018-06-07,465,True,Astec Industries Inc.,cs
535,ASUR,2018-06-07,469,True,Asure Software Inc,cs
536,ASV,2018-06-07,12862,True,ASV Holdings Inc.,cs
537,ASX,2018-06-07,14460,True,ASE Industrial Holding Co. Ltd. American Depositary Shares (each representing Two),cs
538,ASYS,2018-06-07,471,True,Amtech Systems Inc.,cs
539,AT,2018-06-07,472,True,Atlantic Power Corporation (Canada),cs
540,ATAC,2018-06-07,13353,True,Atlantic Acquisition Corp.,cs
541,ATACR,2018-06-07,13354,True,Atlantic Acquisition Corp. Right,N/A
542,ATACU,2018-06-07,13218,True,Atlantic Acquisition Corp. Unit,su
543,ATAI,2018-06-07,474,True,ATA Inc.,cs
544,ATAX,2018-06-07,475,True,America First Multifamily Investors L.P.,cs
545,ATEC,2018-06-07,478,True,Alphatec Holdings Inc.,cs
546,ATEN,2018-06-07,8342,True,A10 Networks Inc.,cs
547,ATGE,2018-06-07,1934,True,Adtalem Global Education Inc.,cs
548,ATH,2018-06-07,11340,True,Athene Holding Ltd. Class A,cs
549,ATHM,2018-06-07,8086,True,Autohome Inc. American Depositary Shares each representing one class A.,cs
550,ATHN,2018-06-07,480,True,athenahealth Inc.,cs
551,ATHX,2018-06-07,481,True,Athersys Inc.,cs
552,ATI,2018-06-07,482,True,Allegheny Technologies Incorporated,cs
553,ATIS,2018-06-07,12329,True,Attis Industries Inc.,cs
554,ATISW,2018-06-07,12304,True,Attis Industries Inc. Warrants,N/A
555,ATKR,2018-06-07,11329,True,Atkore International Group Inc.,cs
556,ATLC,2018-06-07,485,True,Atlanticus Holdings Corporation,cs
557,ATLO,2018-06-07,486,True,Ames National Corporation,cs
558,ATMP,2018-06-07,490,True,Barclays ETN Plus Select MLP,N/A
559,ATNI,2018-06-07,491,True,ATN International Inc.,cs
560,ATNM,2018-06-07,8494,True,Actinium Pharmaceuticals Inc. (Delaware),cs
561,ATNX,2018-06-07,12912,True,Athenex Inc.,cs
562,ATO,2018-06-07,493,True,Atmos Energy Corporation,cs
563,ATOM,2018-06-07,11673,True,Atomera Incorporated,cs
564,ATOS,2018-06-07,494,True,Atossa Genetics Inc.,cs
565,ATR,2018-06-07,495,True,AptarGroup Inc.,cs
566,ATRA,2018-06-07,8858,True,Atara Biotherapeutics Inc.,cs
567,ATRC,2018-06-07,496,True,AtriCure Inc.,cs
568,ATRI,2018-06-07,497,True,Atrion Corporation,cs
569,ATRO,2018-06-07,499,True,Astronics Corporation,cs
570,ATRS,2018-06-07,500,True,Antares Pharma Inc.,cs
571,ATSG,2018-06-07,501,True,Air Transport Services Group Inc,cs
572,ATTO,2018-06-07,9127,True,Atento S.A.,cs
573,ATTU,2018-06-07,502,True,Attunity Ltd.,cs
574,ATU,2018-06-07,503,True,Actuant Corporation,cs
575,ATUS,2018-06-07,13016,True,Altice USA Inc. Class A,cs
576,ATUS#,2018-06-07,14669,True,ALTICE USA INC-WHEN ISSUED,N/A
577,ATV,2018-06-07,504,True,Acorn International Inc. ADS,cs
578,ATVI,2018-06-07,505,True,Activision Blizzard Inc,cs
579,ATXI,2018-06-07,12854,True,Avenue Therapeutics Inc.,cs
580,AU,2018-06-07,508,True,AngloGold Ashanti Limited,cs
581,AUBN,2018-06-07,509,True,Auburn National Bancorporation Inc.,cs
582,AUDC,2018-06-07,511,True,AudioCodes Ltd.,cs
583,AUG,2018-06-07,13145,True,Auryn Resources Inc.,cs
584,AUMN,2018-06-07,512,True,Golden Minerals Company,cs
585,AUO,2018-06-07,514,True,AU Optronics Corp American Depositary Shares,cs
586,AUPH,2018-06-07,9213,True,Aurinia Pharmaceuticals Inc,cs
587,AUSE,2018-06-07,517,True,WisdomTree Australia Dividend Index,et
588,AUTO,2018-06-07,35,True,AutoWeb Inc.,cs
589,AUY,2018-06-07,519,True,Yamana Gold Inc. (Canada),cs
590,AVA,2018-06-07,521,True,Avista Corporation,cs
591,AVAL,2018-06-07,8344,True,Grupo Aval Acciones y Valores S.A. ADR (Each representing 20 preferred shares),cs
592,AVAV,2018-06-07,522,True,AeroVironment Inc.,cs
593,AVB,2018-06-07,523,True,AvalonBay Communities Inc.,cs
594,AVD,2018-06-07,524,True,American Vanguard Corporation ($0.10 Par Value),cs
595,AVDL,2018-06-07,12262,True,Avadel Pharmaceuticals plc,cs
596,AVEO,2018-06-07,525,True,AVEO Pharmaceuticals Inc.,cs
597,AVGO,2018-06-07,14344,True,Broadcom Inc.,cs
598,AVGR,2018-06-07,9699,True,Avinger Inc.,cs
599,AVH,2018-06-07,8082,True,Avianca Holdings S.A. American Depositary Shares (Each representing 8 preferred Shares),cs
600,AVHI,2018-06-07,528,True,A V Homes Inc.,cs
601,AVID,2018-06-07,529,True,Avid Technology Inc.,cs
602,AVK,2018-06-07,531,True,Advent Claymore Convertible Securities and Income Fund,cs
603,AVNW,2018-06-07,534,True,Aviat Networks Inc.,cs
604,AVP,2018-06-07,535,True,Avon Products Inc.,cs
605,AVT,2018-06-07,536,True,Avnet Inc.,cs
606,AVX,2018-06-07,537,True,AVX Corporation,cs
607,AVXL,2018-06-07,10760,True,Anavex Life Sciences Corp.,cs
608,AVY,2018-06-07,538,True,Avery Dennison Corporation,cs
609,AVYA,2018-06-07,7775,True,Avaya Holdings Corp.,cs
610,AWF,2018-06-07,541,True,Alliancebernstein Global High Income Fund,cs
611,AWI,2018-06-07,543,True,Armstrong World Industries Inc,cs
612,AWK,2018-06-07,544,True,American Water Works Company Inc.,cs
613,AWP,2018-06-07,545,True,Aberdeen Global Premier Properties Fund of Beneficial Interest,cs
614,AWR,2018-06-07,547,True,American States Water Company,cs
615,AWRE,2018-06-07,548,True,Aware Inc.,cs
616,AWX,2018-06-07,549,True,Avalon Holdings Corporation,cs
617,AXAS,2018-06-07,550,True,Abraxas Petroleum Corporation,cs
618,AXDX,2018-06-07,552,True,Accelerate Diagnostics Inc.,cs
619,AXE,2018-06-07,553,True,Anixter International Inc.,cs
620,AXGN,2018-06-07,7713,True,AxoGen Inc.,cs
621,AXJL,2018-06-07,559,True,WisdomTree Asia Pacific ex-Japan Total Dividend Fund,et
622,AXJV,2018-06-07,8686,True,iShares Edge MSCI A Min Vol Asia ex Japan,N/A
623,AXL,2018-06-07,561,True,American Axle & Manufacturing Holdings Inc.,cs
624,AXON,2018-06-07,9979,True,Axovant Sciences Ltd.,cs
625,AXP,2018-06-07,565,True,American Express Company,cs
626,AXR,2018-06-07,566,True,AMREP Corporation,cs
627,AXS,2018-06-07,567,True,Axis Capital Holdings Limited,cs
628,AXS-D,2018-06-07,14582,True,Axis Capital Holdings Limited Preferred Series D (Bermuda),ps
629,AXS-E,2018-06-07,14583,True,Axis Capital Holdings Limited Depositary Shares Series E,ps
630,AXSM,2018-06-07,10791,True,Axsome Therapeutics Inc.,cs
631,AXTA,2018-06-07,9454,True,Axalta Coating Systems Ltd.,cs
632,AXTI,2018-06-07,570,True,AXT Inc,cs
633,AXU,2018-06-07,571,True,Alexco Resource Corp (Canada),cs
634,AY,2018-06-07,8517,True,Atlantica Yield plc,cs
635,AYI,2018-06-07,574,True,Acuity Brands Inc (Holding Company),cs
636,AYR,2018-06-07,576,True,Aircastle Limited,cs
637,AYTU,2018-06-07,13623,True,Aytu BioScience Inc.,cs
638,AYX,2018-06-07,12410,True,Alteryx Inc. Class A,cs
639,AZN,2018-06-07,580,True,Astrazeneca PLC,cs
640,AZO,2018-06-07,581,True,AutoZone Inc.,cs
641,AZPN,2018-06-07,582,True,Aspen Technology Inc.,cs
642,AZRE,2018-06-07,10930,True,Azure Power Global Limited Equity Shares,cs
643,AZRX,2018-06-07,11701,True,AzurRx BioPharma Inc.,cs
644,AZUL,2018-06-07,12754,True,Azul S.A. American Depositary Shares (each representing three preferred shares),cs
645,AZZ,2018-06-07,583,True,AZZ Inc.,cs
646,B,2018-06-07,584,True,Barnes Group Inc.,cs
647,BA,2018-06-07,585,True,The Boeing Company,cs
648,BAB,2018-06-07,587,True,Invesco Taxable Municipal Bond,et
649,BABA,2018-06-07,8884,True,Alibaba Group Holding Limited,cs
650,BABY,2018-06-07,589,True,Natus Medical Incorporated,cs
651,BAC,2018-06-07,591,True,Bank of America Corporation,cs
652,BAC+A,2018-06-07,7918,True,Bank of America Corporation Class A Warrant expiring January 16 2019,N/A
653,BAC+B,2018-06-07,7919,True,Bank of America Corporation Class B Warrants expiring 10/28/2018,N/A
654,BAC-A,2018-06-07,11297,True,Bank of America Corporation Depositary Shares each representing a 1/1000 th interest in a share of 6.000% Non-Cumulative,ps
655,BAC-B,2018-06-07,14565,True,Bank of America Corporation Depositary Shares Series G,ps
656,BAC-C,2018-06-07,11045,True,Bank of America Corporation Depositary Shares Series C,ps
657,BAC-D,2018-06-07,592,True,Bank of America Corporation Depositary Shares Rpstg 1/1000th Interest in Sh of Non Cum Pfd Stk Ser D,ps
658,BAC-E,2018-06-07,593,True,Bank of America Corporation Depositary Sh repstg 1/1000th Perp Pfd Ser E,ps
659,BAC-I*,2018-06-07,594,True,Bank Amer Corp Dep Sh Repstg 1/1000th Pfd Ser I,ps
660,BAC-L,2018-06-07,595,True,Bank of America Corporation Non Cumulative Perpetual Conv Pfd Ser L,ps
661,BAC-W,2018-06-07,9245,True,Bank of America Corporation Depository Shares Series W,ps
662,BAC-Y,2018-06-07,9700,True,Bank of America Corporation Depositary Shares Series Y,ps
663,BAF,2018-06-07,597,True,BlackRock Municipal Income Investment Quality Trust,cs
664,BAH,2018-06-07,600,True,Booz Allen Hamilton Holding Corporation,cs
665,BAK,2018-06-07,601,True,Braskem SA ADR,cs
666,BALB,2018-06-07,14041,True,iPathA Series B Bloomberg Cotton Subindex Total Return ETN,N/A
667,BAM,2018-06-07,604,True,Brookfield Asset Management Inc.,cs
668,BANC,2018-06-07,606,True,Banc of California Inc.,cs
669,BANC-C,2018-06-07,608,True,Banc of California Inc. Depositary Shares,ps
670,BANC-D,2018-06-07,9909,True,Banc of California Inc. Depositary Shares Series D,ps
671,BANC-E,2018-06-07,11063,True,Banc of California Inc. Depositary Shares Series E,ps
672,BAND,2018-06-07,13555,True,Bandwidth Inc.,cs
673,BANF,2018-06-07,609,True,BancFirst Corporation,cs
674,BANFP,2018-06-07,610,True,BancFirst Corporation 7.2% Cumulative Trust Preferred Securities,ps
675,BANR,2018-06-07,611,True,Banner Corporation,cs
676,BANX,2018-06-07,8094,True,StoneCastle Financial Corp,cs
677,BAP,2018-06-07,612,True,Credicorp Ltd.,cs
678,BAR,2018-06-07,13329,True,GraniteShares Gold Trust Shares of Beneficial Interest,N/A
679,BAS,2018-06-07,614,True,Basic Energy Services Inc.,cs
680,BASI,2018-06-07,615,True,Bioanalytical Systems Inc.,cs
681,BATRA,2018-06-07,11243,True,Liberty Media Corporation Series A Liberty Braves Common Stock,cs
682,BATRK,2018-06-07,11244,True,Liberty Media Corporation Series C Liberty Braves Common Stock,cs
683,BATT,2018-06-07,14715,False,AMPLIFY ADVANCED BATTERY MET,N/A
684,BAX,2018-06-07,616,True,Baxter International Inc.,cs
685,BB,2018-06-07,635,True,BlackBerry Limited,cs
686,BBBY,2018-06-07,619,True,Bed Bath & Beyond Inc.,cs
687,BBC,2018-06-07,9585,True,Virtus LifeSci Biotech Clinical Trials,N/A
688,BBD,2018-06-07,621,True,Banco Bradesco Sa American Depositary Shares,cs
689,BBDO,2018-06-07,622,True,Banco Bradesco Sa American Depositary Shares (each representing one),cs
